,Rooms,Bathroom,Landsize,Lattitude,Longtitude,Train_Price,Predicted_Price
11106,3,2.0,0.0,-37.78966,144.87821,755000.0,755000.0
11107,3,2.0,186.0,-37.78559,144.86483,710000.0,710000.0
11108,4,3.0,787.0,-37.86044,145.0335,4050000.0,4050000.0
11109,3,1.0,354.0,-37.85189,145.03335,1650000.0,1650000.0
11110,3,2.0,400.0,-37.85183,145.03863,2020000.0,2020000.0
11111,4,3.0,736.0,-37.86954,145.0444,3000000.0,3000000.0
11112,3,3.0,1011.0,-37.8652,145.05248,2500000.0,2500000.0
11113,3,1.0,1128.0,-37.87923,145.08955,2500000.0,2500000.0
11114,3,2.0,352.0,-37.77413,144.87533,1200000.0,1200000.0
11115,3,2.0,366.0,-37.7816,144.88998999999995,940000.0,940000.0
11116,2,1.0,397.0,-37.90978,145.02937,1200000.0,1200000.0
11117,4,2.0,935.0,-37.68503,144.54237,600000.0,600000.0
11118,3,1.0,585.0,-37.98137,145.0918,900000.0,900000.0
11119,4,2.0,408.0,-37.98707,145.0609,2025000.0,2025000.0
11120,4,2.0,475.0,-37.606,145.08785,630000.0,630000.0
11121,3,1.0,684.0,-37.82771,145.20763,1071000.0,1071000.0
11122,3,2.0,323.0,-37.8099,145.19506,973000.0,973000.0
11123,3,2.0,786.0,-37.72532,145.12488000000005,881100.0,881100.0
11124,2,1.0,283.0,-37.76218,144.92886,1060000.0,1060000.0
11125,3,2.0,674.0,-37.76389,144.9185,1225000.0,1225000.0
11126,3,1.0,905.0,-37.78216,145.30721,930000.0,930000.0
11127,4,2.0,656.0,-38.00119,145.08588999999995,1800000.0,1800000.0
11128,4,2.0,695.0,-38.00477,145.10078,1440000.0,1440000.0
11129,3,2.0,344.0,-37.85991,145.14523,900000.0,900000.0
11130,2,1.0,292.0,-37.86528,145.11775,730000.0,730000.0
11131,5,5.0,667.0,-37.88007,145.12328,2558000.0,2558000.0
11132,4,2.0,771.0,-37.92862,145.16664,1001000.0,1001000.0
11133,4,2.0,638.0,-38.01706,145.29076,655000.0,655000.0
11134,2,1.0,571.0,-37.84147,144.88494,1050000.0,1050000.0
11135,3,2.0,200.0,-37.85134,144.88636,730000.0,730000.0
11136,3,2.0,358.0,-37.84586,144.88948,1195000.0,1195000.0
11137,4,2.0,224.0,-37.83859,144.88128,923000.0,923000.0
11138,2,1.0,163.0,-37.84608,144.86525,600000.0,600000.0
11139,3,2.0,324.0,-37.7431,144.88722,1230000.0,1230000.0
11140,4,2.0,137.0,-37.80072,144.9496,1475000.0,1475000.0
11141,2,1.0,0.0,-37.7955,144.94922,450000.0,450000.0
11142,2,1.0,1618.0,-37.79878,144.94746999999995,525000.0,525000.0
11143,3,1.0,260.0,-37.77985,144.99528,1225000.0,1225000.0
11144,4,2.0,5.0,-37.7628,144.99375,1955000.0,1955000.0
11145,3,1.0,901.0,-37.78062,145.00627,2775000.0,2775000.0
11146,3,1.0,717.0,-37.82688,145.17163,1310000.0,1310000.0
11147,4,2.0,588.0,-37.89215,145.10472,1415000.0,1415000.0
11148,2,1.0,0.0,-37.91061,145.0862,601000.0,601000.0
11149,2,1.0,1100.0,-37.90188,145.04172,440000.0,440000.0
11150,1,1.0,2029.0,-37.90143,145.04183999999995,370000.0,370000.0
11151,3,2.0,597.0,-37.98703,145.09131000000005,1051000.0,1051000.0
11152,3,2.0,300.0,-37.98833,145.07741,1206000.0,1206000.0
11153,3,2.0,0.0,-37.72882,144.93301,900000.0,900000.0
11154,3,1.0,587.0,-37.73112,144.94418000000005,940000.0,940000.0
11155,1,1.0,0.0,-37.7237,144.92231999999996,257500.0,257500.0
11156,1,1.0,995.0,-37.7237,144.92231999999996,257500.0,257500.0
11157,3,2.0,256.0,-37.72034,144.93788,1114000.0,1114000.0
11158,3,2.0,312.0,-37.89273,144.72558999999995,520000.0,520000.0
11159,4,2.0,630.0,-37.89807,144.73925,715000.0,715000.0
11160,3,2.0,337.0,-37.83802,144.92442,1900000.0,1900000.0
11161,2,2.0,0.0,-37.84068,144.93547,1480000.0,1480000.0
11162,2,2.0,0.0,-37.84158,144.93809,760000.0,760000.0
11163,4,2.0,401.0,-37.85565,145.00839,2635000.0,2635000.0
11164,2,1.0,192.0,-37.85562,145.00571000000005,1250000.0,1250000.0
11165,1,1.0,0.0,-37.85126,145.00832,400000.0,400000.0
11166,4,2.0,787.0,-37.85768,145.00253999999995,4200000.0,4200000.0
11167,2,2.0,78.0,-37.85083,144.99092,1310000.0,1310000.0
11168,2,1.0,0.0,-37.85059,144.99188,626000.0,626000.0
11169,3,2.0,585.0,-37.74251,145.0008,1270000.0,1270000.0
11170,3,1.0,581.0,-37.74118,145.01202,980000.0,980000.0
11171,4,1.0,552.0,-37.72879,144.98538,1148000.0,1148000.0
11172,3,2.0,288.0,-37.78311,144.96548,1540000.0,1540000.0
11173,4,3.0,725.0,-37.70833,145.0045,1210000.0,1210000.0
11174,3,1.0,529.0,-37.72017,144.99873,935000.0,935000.0
11175,3,2.0,292.0,-37.71331,144.9871,510000.0,510000.0
11176,5,3.0,650.0,-37.69894,145.03411,861000.0,861000.0
11177,3,1.0,952.0,-37.69969,145.01039,732000.0,732000.0
11178,4,2.0,479.0,-37.70952,145.033,755000.0,755000.0
11179,1,1.0,60.0,-37.71751,144.99849,325000.0,325000.0
11180,4,2.0,499.0,-37.72614,144.99892,1200000.0,1200000.0
11181,3,2.0,1555.0,-37.8357,145.22564,1450000.0,1450000.0
11182,3,2.0,461.0,-37.82536,145.22228,800000.0,800000.0
11183,2,1.0,306.0,-37.80436,145.23339,655000.0,655000.0
11184,4,2.0,962.0,-37.80161,145.22151000000005,812000.0,812000.0
11185,3,2.0,697.0,-37.73165,145.06564,1400000.0,1400000.0
11186,5,3.0,694.0,-37.73968,145.07973,1170000.0,1170000.0
11187,5,3.0,725.0,-37.92739,145.25705,970000.0,970000.0
11188,5,4.0,700.0,-37.95762,145.01418,3350000.0,3350000.0
11189,5,3.0,556.0,-37.95017,145.02053999999995,2255000.0,2255000.0
11190,3,2.0,590.0,-37.89628,145.22294,870000.0,870000.0
11191,4,2.0,457.0,-37.80803,144.89601000000005,1870000.0,1870000.0
11192,3,3.0,100.0,-37.83453,144.95782,1750000.0,1750000.0
11193,4,3.0,153.0,-37.83591,144.94963,1800000.0,1800000.0
11194,4,3.0,280.0,-37.83923,144.95113,3825000.0,3825000.0
11195,4,2.0,196.0,-37.63873,145.07805,485000.0,485000.0
11196,2,2.0,0.0,-37.82863,144.98514,1350000.0,1350000.0
11197,3,2.0,0.0,-37.8453,144.98487,940000.0,940000.0
11198,1,1.0,0.0,-37.8446,145.00018,410000.0,410000.0
11199,2,1.0,0.0,-37.83873,145.00133,980000.0,980000.0
11200,1,1.0,0.0,-37.84368,144.99577,380000.0,380000.0
11201,2,1.0,0.0,-37.8281,144.96627,612500.0,625000.0
11202,6,2.0,869.0,-37.93594,145.14674,917000.0,917000.0
11203,4,2.0,592.0,-37.73084,144.78348,632500.0,632500.0
11204,3,0.0,600.0,-37.72945,144.79592,702000.0,702000.0
11205,2,1.0,0.0,-37.86257,144.99161,701000.0,701000.0
11206,4,2.0,613.0,-37.86667,144.98324,1600000.0,1600000.0
11207,7,3.0,608.0,-37.73681,144.90587,2000000.0,2000000.0
11208,4,3.0,861.0,-37.73154,144.92243,1610000.0,1610000.0
11209,3,2.0,697.0,-37.74057,144.92172,1742000.0,1742000.0
11210,3,2.0,304.0,-37.73456,144.91521,1016000.0,1016000.0
11211,3,2.0,485.0,-37.78703,144.84569,700000.0,700000.0
11212,2,1.0,418.0,-37.79595,144.83206,615000.0,615000.0
11213,3,1.0,691.0,-37.78825,144.80098999999996,650000.0,650000.0
11214,5,3.0,593.0,-37.83199000000001,145.10877,2400000.0,2400000.0
11215,3,1.0,271.0,-37.8364,145.10609,938000.0,938000.0
11216,4,2.0,910.0,-37.82933,145.09642,2290000.0,2290000.0
11217,3,2.0,780.0,-37.81403,145.08968000000004,1775000.0,1775000.0
11218,3,2.0,665.0,-37.69969,144.7685,659500.0,659500.0
11219,4,2.0,498.0,-37.84267,144.65407,505000.0,505000.0
11220,4,2.0,452.0,-37.83851,144.6887,560000.0,560000.0
11221,4,2.0,651.0,-37.70847,144.78413,701000.0,701000.0
11222,4,2.0,1330.0,-37.75343,145.11958,2600000.0,2600000.0
11223,4,2.0,646.0,-37.75807,145.13478,1205000.0,1205000.0
11224,5,3.0,787.0,-37.76873,145.15894,1750000.0,1750000.0
11225,4,2.0,1025.0,-37.75334,145.16655,1350000.0,1350000.0
11226,5,3.0,4001.0,-37.74508,145.15341,2300000.0,2300000.0
11227,5,2.0,862.0,-37.75571,145.15521,2330000.0,2330000.0
11228,3,2.0,725.0,-37.76616,145.11207,1350000.0,1350000.0
11229,5,2.0,648.0,-37.77033,145.1214,1410000.0,1410000.0
11230,3,1.0,716.0,-37.77006,145.10429,1204000.0,1204000.0
11231,3,1.0,1281.0,-37.863,145.30716,610000.0,610000.0
11232,4,1.0,695.0,-37.67877,145.03656,760000.0,760000.0
11233,3,2.0,541.0,-37.67231,145.00556,670000.0,670000.0
11234,3,2.0,0.0,-37.8404,145.01425,1860000.0,1860000.0
11235,3,2.0,0.0,-37.83725,145.01476,1400000.0,1400000.0
11236,3,2.0,187.0,-37.84297,145.01819,1350000.0,1350000.0
11237,4,3.0,291.0,-37.77784000000001,144.93482,2070000.0,2070000.0
11238,3,1.0,603.0,-37.835,145.21086,865000.0,865000.0
11239,4,2.0,539.0,-37.83459000000001,145.21264,980000.0,980000.0
11240,4,2.0,660.0,-37.84902,145.18276,950000.0,950000.0
11241,4,2.0,702.0,-37.73226,145.09855,1295000.0,1295000.0
11242,4,2.0,631.0,-37.7156,145.08875,788800.0,788800.0
11243,3,2.0,280.0,-37.71147,145.08003,900000.0,900000.0
11244,3,1.0,530.0,-37.70598,145.07713,700000.0,700000.0
11245,4,1.0,534.0,-37.88496,144.66332,455000.0,455000.0
11246,3,1.0,569.0,-37.89118,144.65368,483000.0,483000.0
11247,3,1.0,610.0,-37.88632,144.67582,455000.0,455000.0
11248,4,2.0,323.0,-37.79429,144.87412,1276000.0,1276000.0
11249,3,2.0,673.0,-37.67558,144.8976,700000.0,700000.0
11250,3,1.0,672.0,-37.6784,144.88797,729000.0,729000.0
11251,4,2.0,700.0,-37.91161,145.19693999999996,1184000.0,1184000.0
11252,4,2.0,752.0,-37.91212,145.1793,1157000.0,1157000.0
11253,5,2.0,672.0,-37.91299,145.1767,1100000.0,1100000.0
11254,4,3.0,650.0,-37.85925,144.88761,2200000.0,2200000.0
11255,2,2.0,70.0,-37.85143,144.98574,865000.0,865000.0
11256,3,2.0,0.0,-37.75912,145.28886,900000.0,900000.0
11257,4,2.0,512.0,-37.87959,144.60977,500000.0,500000.0
11258,4,3.0,234.0,-37.81961,144.88132,1142000.0,1142000.0
11259,3,1.0,732.0,-37.82252,144.87718,1100000.0,1100000.0
11260,2,1.0,178.0,-37.81481,144.88013,780000.0,780000.0
11261,3,2.0,182.0,-37.81249,144.89531000000005,920000.0,920000.0
11262,2,1.0,0.0,-37.81352,144.88311000000004,500000.0,500000.0
11263,4,3.0,531.0,-37.74373,144.77567,655000.0,655000.0
11264,4,1.0,499.0,-37.86639,144.82625,890000.0,890000.0
11265,4,2.0,629.0,-37.86027,144.82073,935000.0,935000.0
11266,3,2.0,159.0,-37.86472,144.82929,815000.0,815000.0
11267,3,1.0,205.0,-37.88995,144.78505,440500.0,440500.0
11268,3,1.0,180.0,-37.83648,144.86296000000004,451500.0,451500.0
11269,3,2.0,2905.0,-37.78258,144.91693999999995,825000.0,825000.0
11270,2,1.0,1727.0,-37.77341,144.9013,425500.0,425500.0
11271,2,2.0,234.0,-37.78052,144.93001999999996,920000.0,920000.0
11272,3,1.0,0.0,-37.77261,144.92276,762000.0,762000.0
11273,3,1.0,199.0,-37.77561,144.91695,1306000.0,1306000.0
11274,2,1.0,1017.0,-37.77226,144.90941999999995,566000.0,566000.0
11275,3,1.0,726.0,-37.86173,145.11074,1420000.0,1420000.0
11276,3,2.0,0.0,-38.02768,145.10187,805000.0,805000.0
11277,4,2.0,581.0,-37.76421,144.85594,934000.0,934000.0
11278,2,1.0,598.0,-37.87149,144.99746000000005,585000.0,585000.0
11279,3,2.0,656.0,-37.8079,145.09162,2330000.0,2330000.0
11280,3,2.0,301.0,-37.79535,145.07131,1721000.0,1721000.0
11281,3,1.0,787.0,-37.82737,145.2938,650000.0,650000.0
11282,3,2.0,792.0,-37.82809,145.29287,762000.0,762000.0
11283,4,3.0,631.0,-37.9108,145.07908,1384000.0,1384000.0
11284,3,2.0,601.0,-37.81224,145.15594,1350000.0,1350000.0
11285,3,1.0,448.0,-37.82956,145.13868,1070000.0,1070000.0
11286,2,1.0,1021.0,-37.83189,145.15785,1500000.0,1500000.0
11287,3,2.0,567.0,-37.81684,145.14992,1200000.0,1200000.0
11288,6,2.0,675.0,-37.80716,145.16504,1200000.0,1200000.0
11289,3,1.0,614.0,-37.81103,145.15917,1100000.0,1100000.0
11290,2,1.0,305.0,-37.80906,145.15787,706000.0,706000.0
11291,3,2.0,723.0,-37.85284,145.26942,785000.0,785000.0
11292,4,2.0,2033.0,-37.86669000000001,145.29959,950000.0,950000.0
11293,4,3.0,498.0,-37.90396,144.99126,2800000.0,2800000.0
11294,1,1.0,0.0,-37.9041,144.9993,290000.0,290000.0
11295,3,1.0,640.0,-37.68187,144.92421000000004,570500.0,570500.0
11296,4,2.0,696.0,-37.68584,144.9315,631000.0,631000.0
11297,2,1.0,0.0,-37.82212,144.84476999999995,372100.0,372100.0
11298,4,2.0,372.0,-37.76166,144.95065,1350000.0,1350000.0
11299,5,2.0,479.0,-37.75915,144.96755,1300000.0,1300000.0
11300,1,1.0,0.0,-37.77034,144.95334,315000.0,315000.0
11301,2,2.0,65.0,-37.76812,144.97413999999995,702500.0,702500.0
11302,1,1.0,1388.0,-37.7684,144.94214,275000.0,275000.0
11303,2,1.0,207.0,-37.76221,144.94055,835000.0,835000.0
11304,10,3.0,313.0,-37.71098,145.05381,900000.0,900000.0
11305,3,1.0,540.0,-37.70636,145.05462,710000.0,710000.0
11306,3,1.0,620.0,-37.85436,145.13827,1320000.0,1320000.0
11307,2,1.0,830.0,-37.88414,145.0528,480000.0,480000.0
11308,3,2.0,483.0,-37.89204,145.06086000000005,1840000.0,1840000.0
11309,2,1.0,2048.0,-37.88642,145.05979,430000.0,430000.0
11310,3,1.0,400.0,-37.74254000000001,144.74572,525000.0,525000.0
11311,2,1.0,198.0,-38.0796,145.13272,495000.0,495000.0
11312,2,2.0,339.0,-38.09665,145.17646000000005,403500.0,403500.0
11313,4,2.0,642.0,-37.88512,145.04554,1550000.0,1550000.0
11314,1,1.0,60.0,-37.87972,145.03351,361000.0,361000.0
11315,3,2.0,382.0,-37.88304,145.0969,960000.0,960000.0
11316,3,1.0,259.0,-37.91735,145.13814,696000.0,696000.0
11317,5,2.0,590.0,-37.92304,145.10984,1115000.0,1115000.0
11318,3,1.0,734.0,-37.91583,145.13363,1950000.0,1950000.0
11319,4,2.0,724.0,-37.93197,145.12219,962000.0,962000.0
11320,3,1.0,227.0,-37.75296,144.95967,900000.0,900000.0
11321,1,1.0,0.0,-37.79597,144.99108,365000.0,365000.0
11322,2,1.0,38.0,-37.57467000000001,144.92229,310000.0,310000.0
11323,3,1.0,396.0,-37.79486,145.28673999999995,662000.0,662000.0
11324,3,1.0,397.0,-37.79795,145.2957,625500.0,625500.0
11325,3,1.0,583.0,-37.67048,144.93992,459000.0,459000.0
11326,3,1.0,650.0,-37.67506,144.93793,420500.0,420500.0
11327,4,1.0,757.0,-37.97369000000001,145.19714,583000.0,583000.0
11328,3,1.0,540.0,-37.95661,145.2191,618500.0,618500.0
11329,3,1.0,763.0,-37.95466,145.21193,727000.0,727000.0
11330,3,1.0,675.0,-37.76496,144.77289,535000.0,535000.0
11331,3,2.0,543.0,-37.7143,144.77096,560000.0,560000.0
11332,4,2.0,663.0,-37.79215,144.76285,860000.0,860000.0
11333,3,2.0,251.0,-37.98146,145.11715,802000.0,802000.0
11334,3,2.0,801.0,-37.98596,145.13187,800000.0,800000.0
11335,4,2.0,676.0,-37.97936,145.13302,854000.0,854000.0
11336,3,1.0,725.0,-37.78707,145.15161,1735000.0,1735000.0
11337,3,2.0,239.0,-37.77323,145.18029,920000.0,920000.0
11338,3,1.0,720.0,-37.80349,145.19666,904000.0,904000.0
11339,3,1.0,621.0,-37.98537,145.23505,500000.0,500000.0
11340,3,1.0,598.0,-37.76093,145.056,1440000.0,1440000.0
11341,3,2.0,0.0,-37.88472,145.00025,900000.0,900000.0
11342,2,1.0,132.0,-37.71513,145.15323999999995,540000.0,540000.0
11343,4,3.0,791.0,-37.71296,145.13773,1054000.0,1054000.0
11344,4,2.0,669.0,-37.96466,145.27006,625000.0,625000.0
11345,3,1.0,524.0,-37.64273,145.03751,600000.0,600000.0
11346,2,2.0,149.0,-37.6311,145.0232,401500.0,401500.0
11347,3,2.0,388.0,-37.62864,145.02265,630000.0,630000.0
11348,4,3.0,631.0,-37.6246,145.01686,1012000.0,1012000.0
11349,4,2.0,548.0,-37.64386,145.04817,565000.0,565000.0
11350,2,1.0,0.0,-37.7494,144.92096,502500.0,502500.0
11351,3,1.0,730.0,-37.74253,144.91753,1550000.0,1550000.0
11352,2,1.0,0.0,-37.74444,144.92084,420000.0,420000.0
11353,2,1.0,145.0,-37.73993,144.90271,785000.0,785000.0
11354,3,2.0,585.0,-37.75374,144.88932,1410000.0,1410000.0
11355,3,1.0,724.0,-37.71097,144.97324,750000.0,750000.0
11356,4,2.0,1014.0,-37.88189000000001,145.29148,748888.0,748888.0
11357,4,2.0,738.0,-37.89863,145.26708,850000.0,850000.0
11358,1,1.0,0.0,-37.80348,144.98256999999995,490000.0,490000.0
11359,1,1.0,454.0,-37.77869000000001,144.98578,381000.0,381000.0
11360,2,1.0,0.0,-37.78334,144.97782,650000.0,650000.0
11361,3,1.0,179.0,-37.7844,144.99005,1502000.0,1502000.0
11362,3,2.0,163.0,-37.80069,144.88199,878000.0,878000.0
11363,3,1.0,0.0,-37.79633,144.88526000000005,440000.0,440000.0
11364,2,1.0,0.0,-37.79711,144.88825,395000.0,395000.0
11365,2,1.0,318.0,-37.79529,144.88453,991000.0,991000.0
11366,4,2.0,294.0,-37.85156,145.16923,945000.0,945000.0
11367,2,1.0,581.0,-37.84207,145.17795,1020000.0,1020000.0
11368,6,3.0,579.0,-37.83508,145.16936,1234000.0,1234000.0
11369,3,1.0,578.0,-38.13743,145.16702,506000.0,506000.0
11370,4,1.0,622.0,-38.16146,145.12997,755000.0,755000.0
11371,4,2.0,40468.0,-37.50929,144.56444,807000.0,807000.0
11372,3,1.0,412.0,-37.49175,144.59565,426000.0,426000.0
11373,2,1.0,0.0,-37.85145,145.09107,540000.0,540000.0
11374,2,1.0,229.0,-37.87606,145.15951,960000.0,960000.0
11375,5,2.0,701.0,-37.88902,145.16678000000005,1116500.0,1116500.0
11376,2,1.0,168.0,-37.70801,145.10689,610000.0,610000.0
11377,3,1.0,540.0,-37.71055,145.09593999999996,690000.0,690000.0
11378,2,1.0,240.0,-37.71254,145.09705,585000.0,585000.0
11379,3,3.0,668.0,-37.69022,145.09413999999995,800000.0,800000.0
11380,4,2.0,626.0,-37.70859,145.10464,800000.0,800000.0
11381,3,2.0,653.0,-37.71846,145.09689,896000.0,896000.0
11382,3,2.0,582.0,-37.71325,145.09532,1010000.0,1010000.0
11383,3,2.0,478.0,-37.93297000000001,144.99771,1660000.0,1660000.0
11384,2,1.0,697.0,-37.94423,145.00843999999995,1960000.0,1960000.0
11385,3,2.0,1089.0,-37.81432,145.03221000000005,1200000.0,1200000.0
11386,2,1.0,0.0,-37.83108,145.0353,670000.0,670000.0
11387,2,1.0,0.0,-37.82214000000001,145.03288,600000.0,600000.0
11388,1,1.0,0.0,-37.81519,145.03153,415000.0,415000.0
11389,3,2.0,5259.0,-37.81442,145.01531,1150000.0,1150000.0
11390,3,2.0,109.0,-37.81442,145.01531,1100000.0,1100000.0
11391,2,1.0,0.0,-37.82118,145.24138,525000.0,525000.0
11392,2,1.0,140.0,-37.74835,145.05042,650000.0,650000.0
11393,2,1.0,498.0,-37.73759,145.04236,580000.0,580000.0
11394,2,1.0,721.0,-37.74371,145.04161000000005,820000.0,820000.0
11395,4,2.0,715.0,-37.69787,144.75082,600000.0,600000.0
11396,3,2.0,578.0,-37.87326,144.69103,536500.0,536500.0
11397,3,1.0,623.0,-37.87386,144.69317,541000.0,541000.0
11398,3,1.0,577.0,-37.88505,144.69423,557000.0,557000.0
11399,2,1.0,697.0,-37.77345,145.06098,1601000.0,1601000.0
11400,3,1.0,604.0,-37.68599,144.91195,559000.0,559000.0
11401,3,2.0,847.0,-37.72286,144.83252,930000.0,930000.0
11402,4,2.0,815.0,-37.71757,144.81328,705000.0,705000.0
11403,4,2.0,757.0,-37.72483,144.8143,590000.0,590000.0
11404,3,2.0,313.0,-37.74214,144.86965,920000.0,920000.0
11405,4,4.0,500.0,-37.73573,144.87531,1100000.0,1100000.0
11406,3,1.0,575.0,-37.74316,144.87894,840000.0,840000.0
11407,3,1.0,568.0,-37.7465,144.8613,860000.0,860000.0
11408,3,1.0,114.0,-37.78895,144.93351,840000.0,840000.0
11409,2,2.0,0.0,-37.79013,144.92359,535000.0,535000.0
11410,3,2.0,151.0,-37.80509,145.05572,1080000.0,1080000.0
11411,4,1.0,384.0,-37.99318,145.15939,575000.0,575000.0
11412,3,1.0,633.0,-37.71402,145.0314,740000.0,740000.0
11413,4,2.0,633.0,-37.88214,145.25058,1040000.0,1040000.0
11414,4,2.0,499.0,-37.66641,144.98781,795000.0,795000.0
11415,4,2.0,578.0,-37.66225,145.0116,660000.0,660000.0
11416,2,1.0,686.0,-37.78493,144.87968,1170000.0,1170000.0
11417,3,1.0,545.0,-37.78571,144.87346000000005,930000.0,930000.0
11418,2,2.0,279.0,-37.78799,144.87515,650000.0,650000.0
11419,3,2.0,189.0,-37.78606,144.87205,702000.0,702000.0
11420,2,1.0,0.0,-37.85557,145.03968,575000.0,575000.0
11421,2,1.0,198.0,-37.76703,144.88915,675000.0,675000.0
11422,2,1.0,0.0,-37.77117,144.88041,425000.0,440000.0
11423,3,1.0,631.0,-37.66004,144.92338,520000.0,520000.0
11424,3,1.0,522.0,-37.64683,144.91106000000005,430000.0,430000.0
11425,4,2.0,665.0,-37.64993,144.92955,570000.0,570000.0
11426,3,1.0,798.0,-37.65384,144.92272,520000.0,520000.0
11427,4,3.0,653.0,-37.65155,144.91912,515000.0,515000.0
11428,2,1.0,0.0,-37.81301,144.96924,387000.0,387000.0
11429,3,2.0,578.0,-37.71432,144.57431,341000.0,341000.0
11430,3,1.0,580.0,-37.70153,144.57243,336000.0,336000.0
11431,4,2.0,655.0,-37.69548,144.56775,426000.0,426000.0
11432,4,2.0,1037.0,-37.6017,145.09051000000005,780000.0,780000.0
11433,3,1.0,840.0,-37.66919,145.06798999999995,775500.0,775500.0
11434,3,2.0,615.0,-37.67519,145.06201,726000.0,726000.0
11435,4,1.0,666.0,-37.67626,145.0659,710000.0,710000.0
11436,3,2.0,401.0,-37.82835,145.19845,1045000.0,1045000.0
11437,3,2.0,260.0,-37.72394,145.12456,820000.0,820000.0
11438,3,2.0,636.0,-37.72198,145.12581,1301000.0,1301000.0
11439,2,1.0,172.0,-37.7638,144.9089,951000.0,951000.0
11440,4,2.0,388.0,-37.7685,144.91103,1425000.0,1425000.0
11441,3,2.0,280.0,-37.94111,145.0431,935000.0,935000.0
11442,3,1.0,609.0,-37.77293,145.30819,637500.0,637500.0
11443,3,2.0,1469.0,-37.79335,145.30773,780000.0,780000.0
11444,3,2.0,747.0,-37.88256,145.12518,1800000.0,1800000.0
11445,3,1.0,862.0,-37.87662,145.13153,1700000.0,1700000.0
11446,5,5.0,729.0,-37.86582,145.14824,2248000.0,2248000.0
11447,3,1.0,743.0,-37.8958,145.11969,1260000.0,1260000.0
11448,5,2.0,731.0,-37.9298,145.16523999999995,960000.0,960000.0
11449,2,2.0,1039.0,-37.88519,145.06715,550000.0,550000.0
11450,3,2.0,137.0,-37.887,145.07303000000005,956000.0,956000.0
11451,3,2.0,668.0,-38.00908,145.30264,620000.0,620000.0
11452,3,2.0,688.0,-38.037,145.30862,605000.0,605000.0
11453,3,1.0,204.0,-37.84234,144.86622,740000.0,740000.0
11454,3,2.0,337.0,-37.84417,144.87544,990000.0,990000.0
11455,4,1.0,558.0,-37.73834,144.88197,950000.0,950000.0
11456,4,1.0,660.0,-37.97918,145.18825,650000.0,650000.0
11457,3,2.0,667.0,-37.96814000000001,145.17888,752000.0,752000.0
11458,2,1.0,0.0,-37.8044,144.95657,541000.0,541000.0
11459,3,2.0,258.0,-37.76788,144.98621,1307500.0,1307500.0
11460,3,1.0,449.0,-37.76198,144.99087,1100000.0,1100000.0
11461,3,1.0,530.0,-37.77062,145.00891,1050000.0,1050000.0
11462,3,1.0,771.0,-37.76631,145.01699,1837500.0,1800000.0
11463,3,2.0,422.0,-37.77348,144.99206,1550000.0,1550000.0
11464,4,3.0,727.0,-37.90779000000001,145.15042,1211000.0,1211000.0
11465,3,2.0,701.0,-37.71755,144.91663,970000.0,970000.0
11466,4,2.0,525.0,-37.71467,144.92528,1453000.0,1453000.0
11467,4,2.0,592.0,-37.90821,145.09313999999995,1610000.0,1610000.0
11468,2,1.0,622.0,-37.90168,145.11081,1150000.0,1150000.0
11469,4,2.0,480.0,-38.07054,145.42553999999996,559000.0,559000.0
11470,4,2.0,553.0,-38.08699,145.48273,435000.0,435000.0
11471,3,2.0,0.0,-37.99577,145.07215,1190000.0,1190000.0
11472,1,1.0,80.0,-37.99825,145.08696,503750.0,503750.0
11473,2,1.0,624.0,-37.73261,144.94221000000005,962000.0,962000.0
11474,3,2.0,495.0,-37.71962,144.95061,629000.0,629000.0
11475,3,1.0,480.0,-37.71893,144.94246,881000.0,881000.0
11476,4,2.0,540.0,-37.90715,144.76527,690000.0,690000.0
11477,4,2.0,416.0,-37.89279000000001,144.73158,596000.0,596000.0
11478,4,2.0,448.0,-37.8914,144.72014,698000.0,698000.0
11479,2,1.0,0.0,-37.85924,145.00563,500000.0,500000.0
11480,4,2.0,490.0,-37.74125,145.02031000000005,1060500.0,1060500.0
11481,4,2.0,500.0,-37.7324,145.00621999999996,990000.0,990000.0
11482,2,1.0,260.0,-37.71377,145.00214,652000.0,652000.0
11483,3,1.0,743.0,-37.70964,145.0171,953000.0,953000.0
11484,2,1.0,0.0,-37.72919,145.00533,468000.0,468000.0
11485,2,2.0,126.0,-37.72357,144.98561999999995,710000.0,710000.0
11486,3,1.0,1723.0,-37.69484,145.00853999999995,550000.0,550000.0
11487,3,1.0,579.0,-37.70158,144.99655,725000.0,725000.0
11488,3,2.0,743.0,-37.70646,145.01656,880000.0,880000.0
11489,2,1.0,230.0,-37.709,145.02014,502000.0,502000.0
11490,3,1.0,545.0,-37.72561,145.00922,1175000.0,1175000.0
11491,1,1.0,7455.0,-37.82201,145.0104,432000.0,432000.0
11492,2,2.0,0.0,-37.82201,145.0104,800000.0,800000.0
11493,3,1.0,314.0,-37.81953,145.24907,710000.0,710000.0
11494,2,1.0,1313.0,-37.74694,145.07048,1310000.0,1310000.0
11495,2,1.0,562.0,-37.73867,145.07697,855000.0,855000.0
11496,3,2.0,721.0,-37.91713,145.24706,735000.0,735000.0
11497,3,2.0,551.0,-37.94266,145.24662,755000.0,755000.0
11498,3,2.0,640.0,-37.63799,144.92924,537000.0,537000.0
11499,2,1.0,150.0,-38.12477,145.13668,386000.0,386000.0
11500,4,2.0,611.0,-38.10226,145.14459,763000.0,763000.0
